movieId,title,genres
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
5363,"New Guy, The (2002)",Comedy
5377,About a Boy (2002),Comedy|Drama|Romance
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
5379,"Believer, The (2001)",Drama
5384,I Want to Live! (1958),Crime|Drama
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
5401,Undercover Brother (2002),Comedy
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
5420,Windtalkers (2002),Action|Drama|War
5427,Caveman (1981),Comedy
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
5449,Mr. Deeds (2002),Comedy|Romance
5452,Look Who's Talking Now (1993),Children|Comedy|Romance
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
5463,Reign of Fire (2002),Action|Adventure|Fantasy
5464,Road to Perdition (2002),Crime|Drama
5470,The Importance of Being Earnest (1952),Comedy|Romance
5476,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller
5477,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
5481,Austin Powers in Goldmember (2002),Comedy
5485,Tadpole (2002),Comedy|Drama|Romance
5497,Our Man Flint (1965),Adventure|Comedy|Sci-Fi
5502,Signs (2002),Horror|Sci-Fi|Thriller
5505,"Good Girl, The (2002)",Comedy|Drama
5508,24 Hour Party People (2002),Comedy|Drama|Musical
5524,Blue Crush (2002),Adventure|Drama|Romance
5528,One Hour Photo (2002),Drama|Thriller
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
5541,Hot Shots! (1991),Action|Comedy|Romance|War
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller
5563,City by the Sea (2002),Crime|Drama
5581,Betsy's Wedding (1990),Comedy
5582,Captain Ron (1992),Adventure|Comedy
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller
5611,"Four Feathers, The (2002)",Adventure|War
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5621,"Tuxedo, The (2002)",Action|Comedy
5635,"Man from Elysian Fields, The (2001)",Drama
5650,Strange Brew (1983),Comedy
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama
5669,Bowling for Columbine (2002),Documentary
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
5679,"Ring, The (2002)",Horror|Mystery|Thriller
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
5693,Saturday Night Fever (1977),Comedy|Drama|Romance
5712,Blow Out (1981),Mystery|Thriller
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance
5745,"Four Seasons, The (1981)",Comedy|Drama
5747,Gallipoli (1981),Drama|War
5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller
5780,Polyester (1981),Comedy
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
5785,Jackass: The Movie (2002),Action|Comedy|Documentary
5788,All or Nothing (2002),Drama
5796,Casino Royale (1967),Action|Adventure|Comedy
5802,"World of Henry Orient, The (1964)",Comedy
5803,I Spy (2002),Action|Adventure|Comedy|Crime
5810,8 Mile (2002),Drama
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
5820,Standing in the Shadows of Motown (2002),Documentary|Musical
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama
5872,Die Another Day (2002),Action|Adventure|Thriller
5873,The Emperor's Club (2002),Drama
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller
5900,Analyze That (2002),Comedy|Crime
5902,Adaptation (2002),Comedy|Drama|Romance
5903,Equilibrium (2002),Action|Sci-Fi|Thriller
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror
5925,"Beast Within, The (1982)",Horror
5942,"Hot Chick, The (2002)",Comedy
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
5945,About Schmidt (2002),Comedy|Drama
5951,Morvern Callar (2002),Drama
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
5954,25th Hour (2002),Crime|Drama
5956,Gangs of New York (2002),Crime|Drama
5959,Narc (2002),Crime|Drama|Thriller
5965,"Duellists, The (1977)",Action|War
5968,Miami Blues (1990),Comedy|Crime|Drama
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
5989,Catch Me If You Can (2002),Crime|Drama
5991,Chicago (2002),Comedy|Crime|Drama|Musical
5992,"Hours, The (2002)",Drama|Romance
5995,"Pianist, The (2002)",Drama|War
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
6014,National Security (2003),Action|Comedy
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
6025,CB4 - The Movie (1993),Comedy
6027,Dogfight (1991),Drama|Romance
6059,"Recruit, The (2003)",Action|Thriller
6062,Lost in La Mancha (2002),Documentary
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance
6157,Daredevil (2003),Action|Crime
6162,Gerry (2002),Adventure|Drama
6170,"Black Stallion, The (1979)",Adventure|Children|Drama
6182,"Thrill of It All, The (1963)",Comedy
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller
6188,Old School (2003),Comedy
6193,Poolhall Junkies (2002),Comedy|Drama|Thriller
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller
6204,"Meteor Man, The (1993)",Comedy
6212,Bringing Down the House (2003),Comedy
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller
6244,Salaam Bombay! (1988),Drama
6249,Boat Trip (2003),Comedy
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
6266,What a Girl Wants (2003),Comedy|Drama|Romance
6281,Phone Booth (2002),Drama|Thriller
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
6287,Anger Management (2003),Comedy
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
6296,"Mighty Wind, A (2003)",Comedy|Musical
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
6305,Fahrenheit 451 (1966),Drama|Sci-Fi
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical
6323,Identity (2003),Crime|Horror|Mystery|Thriller
6330,People I Know (2002),Crime|Drama
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
6338,Daddy Day Care (2003),Children|Comedy
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
6378,"Italian Job, The (2003)",Action|Crime
6379,Wrong Turn (2003),Horror|Thriller
6385,Whale Rider (2002),Drama
6424,Oscar (1991),Comedy|Crime|Mystery|Romance
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
6460,"Trial, The (Procès, Le) (1962)",Drama
6461,"Unforgiven, The (1960)",Drama|Western
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
6502,28 Days Later (2002),Action|Horror|Sci-Fi
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
6517,"Babe, The (1992)",Drama
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
6534,Hulk (2003),Action|Adventure|Sci-Fi
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
6550,Johnny English (2003),Action|Comedy|Thriller
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
6558,Curly Sue (1991),Comedy|Drama
6559,Little Giants (1994),Children|Comedy
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
6565,Seabiscuit (2003),Drama
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
6568,Camp (2003),Comedy|Musical
6586,American Wedding (American Pie 3) (2003),Comedy
6591,"Magdalene Sisters, The (2002)",Drama
6593,Freaky Friday (2003),Children|Comedy|Fantasy
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy
6612,Brother's Keeper (1992),Documentary
6615,Freddy vs. Jason (2003),Action|Horror|Thriller
6617,Open Range (2003),Western
6619,Uptown Girls (2003),Comedy
6620,American Splendor (2003),Comedy|Drama
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
6625,Camp Nowhere (1994),Adventure|Children|Comedy
6639,Wait Until Dark (1967),Drama|Thriller
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
6658,10 (1979),Comedy|Romance
6659,Tremors (1990),Comedy|Horror|Sci-Fi
6665,Dracula (1979),Horror|Romance
6669,Ikiru (1952),Drama
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
6711,Lost in Translation (2003),Comedy|Drama|Romance
6753,Secondhand Lions (2003),Children|Comedy|Drama
6755,Bubba Ho-tep (2002),Comedy|Horror
6764,"Rundown, The (2003)",Action|Adventure|Comedy
6770,My Life Without Me (2003),Drama|Romance
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
6777,Judgment at Nuremberg (1961),Drama
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
6787,All the President's Men (1976),Drama|Thriller
6793,Beethoven (1992),Children|Comedy|Drama
6794,Beethoven's 2nd (1993),Children|Comedy
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller
6807,Monty Python's The Meaning of Life (1983),Comedy
6808,Where Eagles Dare (1968),Action|Adventure|War
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
6863,School of Rock (2003),Comedy|Musical
6867,"Station Agent, The (2003)",Comedy|Drama
6870,Mystic River (2003),Crime|Drama|Mystery
6873,Intolerable Cruelty (2003),Comedy|Romance
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6880,"Texas Chainsaw Massacre, The (2003)",Horror
6888,Scary Movie 3 (2003),Comedy|Horror
6893,"Italian Job, The (1969)",Action|Comedy|Crime
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6936,Elf (2003),Children|Comedy|Fantasy
6942,Love Actually (2003),Comedy|Drama|Romance
6945,My Architect: A Son's Journey (2003),Documentary
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6950,"Missing, The (2003)",Adventure|Thriller|Western
6951,"Cat in the Hat, The (2003)",Children|Comedy
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6957,Bad Santa (2003),Comedy|Crime
6959,Timeline (2003),Action|Adventure|Sci-Fi
6963,Devil's Playground (2002),Documentary
6974,"Freshman, The (1990)",Comedy|Crime
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
7016,Over the Top (1987),Action|Drama
7018,Presumed Innocent (1990),Crime|Drama|Thriller
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
7030,Radio Flyer (1992),Drama
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama
7050,Follow the Fleet (1936),Comedy|Musical|Romance
7056,"Public Enemy, The (1931)",Action|Crime|Drama
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama
7074,"Navigator, The (1924)",Comedy
7076,Bullitt (1968),Action|Crime|Drama|Thriller
7078,Jezebel (1938),Drama
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
7101,Doc Hollywood (1991),Comedy|Romance
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
7117,Leprechaun (1993),Comedy|Horror
7121,Adam's Rib (1949),Comedy|Romance
7122,King of Hearts (1966),Comedy|Drama|War
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7124,Grass (1999),Documentary
7131,"Summer Place, A (1959)",Drama
7137,"Cooler, The (2003)",Comedy|Drama|Romance
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
7147,Big Fish (2003),Drama|Fantasy|Romance
7149,Something's Gotta Give (2003),Comedy|Drama|Romance
7151,Girl with a Pearl Earring (2003),Drama|Romance
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
7155,Calendar Girls (2003),Comedy
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
7158,House of Sand and Fog (2003),Drama
7162,Cold Mountain (2003),Drama|Romance|War
7163,Paycheck (2003),Action|Sci-Fi|Thriller
7167,Japanese Story (2003),Drama
7173,Along Came Polly (2004),Comedy|Romance
7184,This Property is Condemned (1966),Drama|Romance
7225,Pumping Iron (1977),Documentary
7234,"Strada, La (1954)",Drama
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7256,Touching the Void (2003),Adventure|Documentary
7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller
7258,"Perfect Score, The (2004)",Comedy|Crime
7259,You Got Served (2004),Drama|Musical
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama
7318,"Passion of the Christ, The (2004)",Drama
7327,Persona (1966),Drama
7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime
7347,Secret Window (2004),Mystery|Thriller
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
7366,Jersey Girl (2004),Comedy|Drama|Romance
7367,"Ladykillers, The (2004)",Comedy|Crime
7371,Dogville (2003),Drama|Mystery|Thriller
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
7379,The Alamo (2004),Drama|War|Western
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance
7387,Dawn of the Dead (1978),Action|Drama|Horror
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
7439,"Punisher, The (2004)",Action|Crime|Thriller
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
7448,Envy (2004),Comedy
7450,Laws of Attraction (2004),Comedy|Romance
7451,Mean Girls (2004),Comedy
7458,Troy (2004),Action|Adventure|Drama|War
7477,Eye See You (D-Tox) (2002),Horror|Thriller
7482,Enter the Dragon (1973),Action|Crime
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
7573,Never Say Never Again (1983),Action|Adventure|Thriller
7618,Chaplin (1992),Drama
7624,School Ties (1992),Drama
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror
7657,Versus (2000),Action|Comedy|Fantasy|Horror
7669,Pride and Prejudice (1995),Drama|Romance
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
7841,Children of Dune (2003),Fantasy|Sci-Fi
7842,Dune (2000),Drama|Fantasy|Sci-Fi
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi
7882,The Plague of the Zombies (1966),Horror
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller
7934,Zelig (1983),Comedy
7936,Shame (Skammen) (1968),Drama|War
7986,Robot Jox (1990),Sci-Fi
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western
8126,Shock Corridor (1963),Drama
8132,Gladiator (1992),Action|Drama
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
8302,"Front Page, The (1931)",Comedy|Drama|Romance
8340,Escape from Alcatraz (1979),Drama|Thriller
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
8363,Soul Plane (2004),Comedy
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
8372,Garfield: The Movie (2004),Animation|Children|Comedy
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
8376,Napoleon Dynamite (2004),Comedy
8402,Book of Love (1990),Comedy|Romance
8425,Meet the Applegates (1991),Comedy
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War
8464,Super Size Me (2004),Comedy|Documentary|Drama
8507,Freaks (1932),Crime|Drama|Horror
8528,Dodgeball: A True Underdog Story (2004),Comedy
8529,"Terminal, The (2004)",Comedy|Drama|Romance
8533,"Notebook, The (2004)",Drama|Romance
8542,"Day at the Races, A (1937)",Comedy|Musical
8622,Fahrenheit 9/11 (2004),Documentary
8623,Roxanne (1987),Comedy|Romance
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
8638,Before Sunset (2004),Drama|Romance
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
8643,"Cinderella Story, A (2004)",Comedy|Romance
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
8666,Catwoman (2004),Action|Crime|Fantasy
8730,To End All Wars (2001),Action|Drama|War
8774,Sherlock Holmes: The Woman in Green (1945),Mystery
8781,"Manchurian Candidate, The (2004)",Thriller
8784,Garden State (2004),Comedy|Drama|Romance
8798,Collateral (2004),Action|Crime|Drama|Thriller
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
8813,We Don't Live Here Anymore (2004),Drama
8836,Wicker Park (2004),Drama|Romance|Thriller
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
8866,Wimbledon (2004),Comedy|Romance
8869,First Daughter (2004),Comedy|Romance
8874,Shaun of the Dead (2004),Comedy|Horror
8905,1492: Conquest of Paradise (1992),Adventure|Drama
8907,Shark Tale (2004),Animation|Children|Comedy
8908,Ladder 49 (2004),Action|Drama|Thriller
8910,I Heart Huckabees (2004),Comedy
8914,Primer (2004),Drama|Sci-Fi
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
8937,Friday Night Lights (2004),Action|Drama
8947,"Grudge, The (2004)",Horror|Mystery|Thriller
8949,Sideways (2004),Comedy|Drama|Romance
8950,The Machinist (2004),Drama|Mystery|Thriller
8951,Vera Drake (2004),Drama
8957,Saw (2004),Horror|Mystery|Thriller
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
8970,Finding Neverland (2004),Drama
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
8977,Alexander (2004),Action|Adventure|Drama|War
8981,Closer (2004),Drama|Romance
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
8987,Bush's Brain (2004),Documentary
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
25850,Holiday (1938),Comedy|Drama|Romance
25865,"Letter, The (1940)",Drama|Film-Noir
25937,Easter Parade (1948),Musical|Romance
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
26322,Gone in 60 Seconds (1974),Action|Crime|Drama
26422,Hair (1979),Comedy|Drama|Musical
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
26828,Mr. Nanny (1993),Action|Children|Comedy
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
26965,"Boxer, The (1997)",Drama|Thriller
26985,Nirvana (1997),Action|Sci-Fi
27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy
27555,Fubar (2002),Comedy
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
27667,Ju-on: The Curse (2000),Horror
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance
27773,Old Boy (2003),Mystery|Thriller
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
27803,"Sea Inside, The (Mar adentro) (2004)",Drama
27808,Spanglish (2004),Comedy|Drama|Romance
27834,"Return, The (Vozvrashcheniye) (2003)",Drama
27846,"Corporation, The (2003)",Documentary
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary
30707,Million Dollar Baby (2004),Drama
30749,Hotel Rwanda (2004),Drama|War
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
30812,"Aviator, The (2004)",Drama
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
30822,In Good Company (2004),Comedy|Drama
30825,Meet the Fockers (2004),Comedy
30848,"Love Song for Bobby Long, A (2004)",Drama
30850,"Merchant of Venice, The (2004)",Drama
31116,Sergeant York (1941),Drama|War
31221,Elektra (2005),Action|Adventure|Crime|Drama
31410,"Downfall (Untergang, Der) (2004)",Drama|War
31427,Hide and Seek (2005),Horror|Mystery|Thriller
31433,"Wedding Date, The (2005)",Comedy|Romance
31610,Purple Butterfly (Zi hudie) (2003),Drama
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi
31685,Hitch (2005),Comedy|Romance
31696,Constantine (2005),Action|Fantasy|Horror|Thriller
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
31923,"Three Musketeers, The (1973)",Action|Adventure|Comedy
32029,Hostage (2005),Action|Crime|Drama|Thriller
32291,Melinda and Melinda (2004),Comedy|Drama
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime
32298,Guess Who (2005),Comedy|Romance
32392,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western
32554,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
32596,Sahara (2005),Action|Adventure|Comedy
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
33085,"Amityville Horror, The (2005)",Horror|Thriller
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
33166,Crash (2004),Crime|Drama
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
33615,Madagascar (2005),Adventure|Animation|Children|Comedy
33660,Cinderella Man (2005),Drama|Romance
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
33794,Batman Begins (2005),Action|Crime|IMAX
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
34162,Wedding Crashers (2005),Comedy|Romance
